No,Agence,Année,Trimestre,Nom du fournisseur,Numéro de référence,Date du contrat,Devis – numéro,Devis – catégorie,Devis – sous-catégorie,Contrat-début,Contrat-fin,Contrat durée (jours),Valeur du contrat (fin),Valeur du contrat (originale),Extra,Commentaires
4617,Élections Canada,2013,3,SAMARA,13-0643,2013-12-23,499,Autres services professionnels non précisés ailleurs,L'évaluation et l'élaboration de programmes d'études,2013-12-20,2015-03-31,466,50000,50000,0,Le présent marché a été adjugé à un fournisseur unique.
4618,Élections Canada,2013,3,GILMORE PRINTING SERVICES INC.,13-0647,2013-12-24,321,Services d'imprimerie,,2013-12-23,2014-03-31,98,"11762,17","11762,17",0,Le présent marché a été adjugé dans le cadre d'un concours.
4619,Élections Canada,2013,3,GOOGLE INC.,13-0653,2013-12-20,1228,Logiciels,,2013-12-20,2015-03-22,457,10595,10595,0,Le présent marché a été adjugé à un fournisseur unique.
4620,Élections Canada,2013,3,LOWE-MARTIN GROUP INC.,13-0660,2013-12-23,321,Services d'imprimerie,,2014-02-01,2014-03-31,58,"13402,65","13402,65",0,Le présent marché a été adjugé dans le cadre d'un concours.
4621,Élections Canada,2013,3,HEWLETT PACKARD,9-13933,2013-12-23,670,Équipement d'informatique,appareils et logiciels,2009-09-01,2014-08-31,1825,"749008,5","204117,7","544890,8",Le présent marché s'échelonne sur plusieurs années. Le présent marché comprend une modification ou plus.
4622,Élections Canada,2013,4,CANON CANADA INC.,10-15358,2013-03-06,533,"Location de machinerie, de mobilier et d'installation de bureau, et d'autres équipements",,2010-08-01,2014-07-31,1460,"24444,79","24332,07","112,72",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada. Le présent marché comprend une modification ou plus.
4623,Élections Canada,2013,4,PAUL MORISSET,10-15622,2013-01-16,351,Autres services de communication non spécifiés ailleurs,,2010-04-01,2013-11-30,1339,"62946,65","22571,75","40374,9",Le présent marché est une commande subséquente à une offre à commande dÉlections Canada qui s'échelonne sur plusieurs années et qui a été adjugé dans le cadre d'un concours. Le présent marché comprend une modification ou plus.
4624,Élections Canada,2013,4,CANON CANADA INC.,10-16005,2013-03-22,533,"Location de machinerie, de mobilier et d'installation de bureau, et d'autres équipements",,2011-01-01,2014-12-31,1460,"11710,17","11471,77","238,4",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada. Le présent marché comprend une modification ou plus.
4625,Élections Canada,2013,4,CRG CONSULTING,10-16304,2013-03-14,491,Services de conseillers en gestion,,2011-04-01,2014-03-31,1095,623760,226904,396856,Le présent marché a été adjugé dans le cadre d'un concours utilisant un outil d'acquisition de Travaux public et Services gouvernementaux Canada. Le présent marché s'échelonne sur plusieurs années. Le présent marché comprend une modification ou plus.
4626,Élections Canada,2013,4,DIEBOLD COMPANY OF CANADA LTD.,11-16569,2013-03-05,859,Autres services commerciaux qui ne sont pas précisés ailleurs,,2011-09-01,2013-08-31,730,"198734,05","170015,88","28718,17",Le présent marché a été adjugé dans le cadre d'un concours utilisant un outil d'acquisition de Travaux public et Services gouvernementaux Canada. Le présent marché s'échelonne sur plusieurs années. Le présent marché comprend une modification ou plus.
4627,Élections Canada,2013,4,EMC CORPORATION OF CANADA,11-17072,2013-03-19,1228,Logiciels,,2011-12-01,2014-03-31,851,"485078,55","151203,6","333874,95",Le présent marché a été adjugé à un fournisseur unique. Le présent marché comprend une modification ou plus.
4628,Élections Canada,2013,4,PAUL MORISSET,11-17129,2013-01-16,351,Autres services de communication non spécifiés ailleurs,,2012-01-13,2013-11-30,687,"27052,2","16882,2",10170,Le présent marché est une commande subséquente à une offre à commande dÉlections Canada qui s'échelonne sur plusieurs années et qui a été adjugé dans le cadre d'un concours. Le présent marché comprend une modification ou plus.
4629,Élections Canada,2013,4,DYNAMIC PERSONNEL CONSULTANTS,11-17154,2013-03-12,813,Services d'aide temporaire,,2012-02-01,2013-03-29,422,"94660,17","39145,19","55514,98",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada. Le présent marché comprend une modification ou plus.
4630,Élections Canada,2013,4,MARKETWIRE,11-17197,2013-02-04,351,Autres services de communication non spécifiés ailleurs,,2012-02-13,2013-08-12,546,20905,14125,6780,Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada. Le présent marché comprend une modification ou plus.
4631,Élections Canada,2013,4,CORADIX TECHNOLOGY,11-17218,2013-02-11,472,Conseillers en technologie d'information,,2012-04-01,2014-03-31,729,271200,135600,135600,Le présent marché a été adjugé dans le cadre d'un concours utilisant un arrangement en matière dapprovisionnement dÉlections Canada. Le présent marché s'échelonne sur plusieurs années. Le présent marché comprend une modification ou plus.
4632,Élections Canada,2013,4,CORADIX TECHNOLOGY,11-17228,2013-02-12,472,Conseillers en technologie d'information,,2012-04-01,2014-03-31,729,397760,198880,198880,Le présent marché a été adjugé dans le cadre d'un concours utilisant un arrangement en matière dapprovisionnement dÉlections Canada. Le présent marché s'échelonne sur plusieurs années. Le présent marché comprend une modification ou plus.
4633,Élections Canada,2013,4,CANADA POST CORPORATION,11-17269,2013-02-01,859,Autres services commerciaux qui ne sont pas précisés ailleurs,,2012-02-29,2014-12-31,1036,12430,6215,6215,Le présent marché a été adjugé à un fournisseur unique. Le présent marché comprend une modification ou plus.
4634,Élections Canada,2013,4,MAPLESOFT CONSULTING INC,12-17359,2013-03-06,472,Conseillers en technologie d'information,,2012-05-14,2014-03-31,686,226000,113000,113000,Le présent marché a été adjugé dans le cadre d'un concours utilisant un outil d'acquisition de Travaux public et Services gouvernementaux Canada. Le présent marché s'échelonne sur plusieurs années. Le présent marché comprend une modification ou plus.
4635,Élections Canada,2013,4,LUMINA IT INC.,12-17391,2013-02-21,499,Autres services professionnels non précisés ailleurs,,2012-07-03,2013-05-31,332,"109455,42","74425,42",35030,Le présent marché a été adjugé dans le cadre d'un concours utilisant un outil d'acquisition de Travaux public et Services gouvernementaux Canada. Le présent marché comprend une modification ou plus.
4636,Élections Canada,2013,4,EXCEL HUMAN RESOURCES,12-17500,2013-03-19,813,Services d'aide temporaire,,2012-09-10,2013-08-09,333,"126390,72","49243,14","77147,58",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada. Le présent marché comprend une modification ou plus.
4637,Élections Canada,2013,4,FLEISHMAN-HILLARD,12-17512,2013-01-21,352,Services de relations publiques,,2012-12-01,2014-03-31,485,226000,226000,0,Le présent marché a été adjugé dans le cadre d'un concours.
4638,Élections Canada,2013,4,MAXSYS PROFESSIONALS,12-17515,2013-03-20,813,Services d'aide temporaire,,2012-09-12,2013-05-03,233,"18486,52","8402,96","10083,56",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada. Le présent marché comprend une modification ou plus.
4639,Élections Canada,2013,4,QUANTUM MANAGEMENT SERVICES,12-17554,2013-03-18,499,Autres services professionnels non précisés ailleurs,,2012-10-15,2013-12-31,442,75145,24295,50850,Le présent marché a été adjugé à un fournisseur unique. Le présent marché comprend une modification ou plus.
4640,Élections Canada,2013,4,CORNERSTONE COMMUNICATIONS,12-17563,2013-01-24,351,Autres services de communication non spécifiés ailleurs,,2012-12-01,2013-11-30,364,"21424,8",10170,"11254,8",Le présent marché est une commande subséquente à une offre à commande dÉlections Canada qui s'échelonne sur plusieurs années et qui a été adjugé dans le cadre d'un concours. Le présent marché comprend une modification ou plus.
4641,Élections Canada,2013,4,PUBLITEK,12-17590,2013-03-21,499,Autres services professionnels non précisés ailleurs,,2013-04-01,2014-03-31,364,129300,129300,0,Le présent marché a été adjugé dans le cadre d'un concours. Le présent marché s'échelonne sur plusieurs années.
4642,Élections Canada,2013,4,ADGA GROUP,12-17606,2013-03-07,472,Conseillers en technologie d'information,,2013-04-01,2014-03-31,364,"200033,73","200033,73",0,Le présent marché a été adjugé dans le cadre d'un concours utilisant un arrangement en matière dapprovisionnement dÉlections Canada. Le présent marché s'échelonne sur plusieurs années.
4643,Élections Canada,2013,4,MAGI CONSULTING INC,12-17621,2013-01-02,446,Conseillers en formation,,2013-01-02,2013-06-30,179,31640,31640,0,Le présent marché a été adjugé dans le cadre d'un concours.
4644,Élections Canada,2013,4,EXCEL HUMAN RESOURCES,12-17632,2013-03-15,813,Services d'aide temporaire,,2012-11-19,2013-08-16,270,"41527,5",20340,"21187,5",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada. Le présent marché comprend une modification ou plus.
4645,Élections Canada,2013,4,CFG INTERVENTIONS,12-17649,2013-01-07,448,Achats de programmes de formation et cours,,2012-12-07,2013-03-31,114,18984,16272,2712,Le présent marché a été adjugé à un fournisseur unique. Le présent marché comprend une modification ou plus.
4646,Élections Canada,2013,4,FUJITSU CONSULTING INC.,12-17659,2013-03-01,472,Conseillers en technologie d'information,,2012-12-19,2013-08-31,255,"78444,6",39663,"38781,6",Le présent marché a été adjugé dans le cadre d'un concours utilisant un arrangement en matière dapprovisionnement dÉlections Canada.  Le présent marché comprend une modification ou plus.
4647,Élections Canada,2013,4,"APATHY IS BORING PROJECT, THE",12-17679,2013-01-07,492,Contrats de recherche,,2012-12-21,2013-11-30,344,24921,24921,0,Le présent marché a été adjugé à un fournisseur unique.
4648,Élections Canada,2013,4,QUANTUM MANAGEMENT SERVICES,12-17683,2013-03-08,813,Services d'aide temporaire,,2013-01-14,2013-06-30,167,"21142,3","10124,8","11017,5",Le présent marché a été adjugé dans le cadre d'un concours utilisant un outil d'acquisition de Travaux public et Services gouvernementaux Canada. Le présent marché comprend une modification ou plus.
4649,Élections Canada,2013,4,ALTIS HUMAN RESOURCES,12-17689,2013-01-15,813,Services d'aide temporaire,,2013-02-04,2013-12-31,330,162720,162720,0,Le présent marché a été adjugé dans le cadre d'un concours utilisant un outil d'acquisition de Travaux public et Services gouvernementaux Canada.
4650,Élections Canada,2013,4,MODIS CANADA INC,12-17690,2013-02-14,472,Conseillers en technologie d'information,,2013-04-01,2014-03-31,364,"178408,92","178408,92",0,Le présent marché a été adjugé dans le cadre d'un concours utilisant un arrangement en matière dapprovisionnement dÉlections Canada. Le présent marché s'échelonne sur plusieurs années.
4651,Élections Canada,2013,4,MODIS CANADA INC,12-17691,2013-03-08,472,Conseillers en technologie d'information,,2013-04-01,2014-03-31,364,"155207,76","155207,76",0,Le présent marché a été adjugé dans le cadre d'un concours utilisant un arrangement en matière dapprovisionnement dÉlections Canada. Le présent marché s'échelonne sur plusieurs années.
4652,Élections Canada,2013,4,CITYGATE GIS,12-17692,2013-01-02,1228,Logiciels,,2013-04-01,2014-03-31,364,"12992,2","12992,2",0,Le présent marché a été adjugé à un fournisseur unique.
4653,Élections Canada,2013,4,LONGO AND ASSOCIATES LTD.,12-17694,2013-01-22,499,Autres services professionnels non précisés ailleurs,,2013-01-21,2013-05-31,130,22374,22374,0,Le présent marché a été adjugé à un fournisseur unique.
4654,Élections Canada,2013,4,SI SYSTEMS LTD.,12-17695,2013-02-21,472,Conseillers en technologie d'information,,2013-04-01,2014-03-31,364,"146407,32","146407,32",0,Le présent marché a été adjugé dans le cadre d'un concours utilisant un arrangement en matière dapprovisionnement dÉlections Canada. Le présent marché s'échelonne sur plusieurs années.
4655,Élections Canada,2013,4,MODIS CANADA INC,12-17696,2013-02-21,472,Conseillers en technologie d'information,,2013-04-01,2014-03-31,364,"227045,25","227045,25",0,Le présent marché a été adjugé dans le cadre d'un concours utilisant un arrangement en matière dapprovisionnement dÉlections Canada. Le présent marché s'échelonne sur plusieurs années.
4656,Élections Canada,2013,4,RUTHERFORD MCKAY ASSOCIATES,12-17697,2013-01-03,352,Services de relations publiques,,2013-01-07,2013-03-31,83,50850,50850,0,"Cette autorisation de tâche provient d'un contrat qui s'échelonne sur plusieurs années, mise en place par Élections Canada dans le cadre d'un concours."
4657,Élections Canada,2013,4,BRIO CONSEILS INC.,12-17698,2013-01-28,491,Services de conseillers en gestion,,2013-01-28,2013-12-31,337,"77873,96","77873,95","0,01",Le présent marché a été adjugé à un fournisseur unique.
4658,Élections Canada,2013,4,SYSTEMATIX,12-17699,2013-03-14,472,Conseillers en technologie d'information,,2013-04-01,2014-03-31,364,186676,186676,0,Le présent marché a été adjugé dans le cadre d'un concours utilisant un outil d'acquisition de Travaux public et Services gouvernementaux Canada. Le présent marché s'échelonne sur plusieurs années.
4659,Élections Canada,2013,4,BMCI CONSULTING INC,12-17700,2013-01-23,401,Services de comptabilité et de vérification,,2013-01-21,2013-03-29,67,26668,26668,0,Le présent marché a été adjugé à un fournisseur unique.
4660,Élections Canada,2013,4,FIRST FOLIO RESOURCE GROUP INC,12-17701,2013-01-21,499,Autres services professionnels non précisés ailleurs,,2013-01-16,2013-06-30,165,"24487,11","24487,11",0,Le présent marché a été adjugé dans le cadre d'un concours.
4661,Élections Canada,2013,4,CANON CANADA INC.,12-17706,2013-01-10,533,"Location de machinerie, de mobilier et d'installation de bureau, et d'autres équipements",,2013-01-03,2014-01-31,393,"13814,93","13814,92","0,01",Le présent marché est une commande subséquente à un outil d'acquisition de Travaux public et Services gouvernementaux Canada.
